Date,EnergyMet,HydroGen,WindGen,SolarGen,Coal,Lignite,Nuclear,Gas,RES
2020-01-01,3380.0,280.0,123.0,111.0,2571.0,78.0,110.0,106.0,320.0
2020-01-02,3383.0,298.0,91.0,109.0,2601.0,81.0,110.0,104.0,287.0
2020-01-03,3390.0,295.0,64.0,118.0,2627.0,86.0,101.0,106.0,267.0
2020-01-04,3388.0,299.0,53.0,122.0,2680.0,81.0,101.0,107.0,211.0
2020-01-05,3271.0,273.0,91.0,112.0,2531.0,84.0,97.0,96.0,282.0
2020-01-06,3397.0,307.0,124.0,105.0,2593.0,78.0,97.0,97.0,316.0
2020-01-07,3442.0,307.0,98.0,96.0,2663.0,76.0,97.0,101.0,286.0
2020-01-08,3391.0,271.0,83.0,122.0,2651.0,77.0,97.0,99.0,289.0
2020-01-09,3403.0,289.0,102.0,139.0,2601.0,75.0,95.0,98.0,330.0
2020-01-10,3455.0,274.0,171.0,143.0,2582.0,74.0,95.0,105.0,409.0
2020-01-11,3457.0,273.0,128.0,138.0,2619.0,76.0,98.0,107.0,355.0
2020-01-12,3364.0,256.0,82.0,137.0,2607.0,74.0,92.0,103.0,301.0
2020-01-13,3421.0,297.0,59.0,128.0,2666.0,81.0,92.0,99.0,272.0
2020-01-14,3376.0,305.0,42.0,149.0,2609.0,80.0,98.0,96.0,272.0
2020-01-15,3301.0,269.0,94.0,150.0,2510.0,77.0,108.0,94.0,328.0
2020-01-16,3265.0,276.0,88.0,144.0,2469.0,79.0,92.0,95.0,321.0
2020-01-17,3349.0,290.0,54.0,146.0,2568.0,83.0,89.0,104.0,277.0
2020-01-18,3377.0,287.0,78.0,138.0,2591.0,81.0,97.0,102.0,295.0
2020-01-19,3270.0,269.0,115.0,135.0,2445.0,80.0,92.0,97.0,334.0
2020-01-20,3459.0,309.0,90.0,136.0,2605.0,86.0,83.0,111.0,312.0
2020-01-21,3527.0,301.0,102.0,151.0,2656.0,84.0,89.0,114.0,334.0
2020-01-22,3534.0,283.0,197.0,150.0,2570.0,80.0,96.0,105.0,447.0
2020-01-23,3544.0,291.0,173.0,141.0,2595.0,86.0,96.0,100.0,420.0
2020-01-24,3576.0,306.0,102.0,158.0,2685.0,85.0,97.0,103.0,348.0
2020-01-25,3567.0,314.0,49.0,151.0,2692.0,89.0,97.0,111.0,277.0
2020-01-26,3347.0,274.0,38.0,154.0,2569.0,85.0,94.0,97.0,270.0
2020-01-27,3507.0,295.0,87.0,139.0,2683.0,82.0,96.0,103.0,305.0
2020-01-28,3548.0,298.0,100.0,136.0,2711.0,78.0,97.0,104.0,312.0
2020-01-29,3534.0,307.0,47.0,139.0,2744.0,83.0,97.0,100.0,266.0
2020-01-30,3553.0,312.0,57.0,161.0,2732.0,89.0,97.0,105.0,289.0
2020-01-31,3580.0,305.0,62.0,163.0,2744.0,91.0,97.0,102.0,299.0
2020-02-01,3524.0,279.0,100.0,156.0,2663.0,92.0,96.0,102.0,337.0
2020-02-02,3421.0,260.0,148.0,144.0,2544.0,83.0,97.0,102.0,378.0
2020-02-03,3548.0,301.0,92.0,151.0,2654.0,85.0,96.0,113.0,329.0
2020-02-04,3590.0,292.0,80.0,144.0,2757.0,81.0,96.0,111.0,304.0
2020-02-05,3609.0,291.0,86.0,148.0,2767.0,78.0,97.0,112.0,314.0
2020-02-06,3632.0,299.0,86.0,159.0,2797.0,80.0,97.0,107.0,318.0
2020-02-07,3636.0,298.0,87.0,151.0,2802.0,87.0,91.0,114.0,311.0
2020-02-08,3596.0,286.0,126.0,136.0,2717.0,96.0,88.0,112.0,351.0
2020-02-09,3439.0,264.0,127.0,144.0,2601.0,93.0,84.0,108.0,348.0
2020-02-10,3552.0,269.0,142.0,139.0,2680.0,92.0,89.0,115.0,365.0
2020-02-11,3645.0,292.0,156.0,140.0,2724.0,98.0,98.0,114.0,384.0
2020-02-12,3666.0,301.0,145.0,142.0,2759.0,96.0,84.0,115.0,376.0
2020-02-13,3671.0,287.0,84.0,154.0,2836.0,96.0,80.0,123.0,321.0
2020-02-14,3669.0,300.0,59.0,172.0,2843.0,93.0,79.0,120.0,304.0
2020-02-15,3655.0,298.0,31.0,171.0,2869.0,87.0,81.0,124.0,276.0
2020-02-16,3571.0,265.0,81.0,174.0,2754.0,82.0,93.0,116.0,330.0
2020-02-17,3699.0,296.0,106.0,176.0,2798.0,90.0,94.0,126.0,362.0
2020-02-18,3745.0,305.0,71.0,175.0,2875.0,93.0,100.0,137.0,317.0
2020-02-19,3757.0,314.0,86.0,165.0,2869.0,92.0,99.0,129.0,326.0
2020-02-20,3718.0,313.0,148.0,164.0,2770.0,92.0,100.0,128.0,386.0
2020-02-21,3599.0,294.0,148.0,158.0,2672.0,94.0,100.0,114.0,388.0
2020-02-22,3609.0,288.0,159.0,161.0,2669.0,98.0,101.0,113.0,400.0
2020-02-23,3506.0,286.0,133.0,164.0,2618.0,90.0,101.0,107.0,366.0
2020-02-24,3617.0,322.0,93.0,153.0,2744.0,90.0,100.0,122.0,318.0
2020-02-25,3634.0,318.0,62.0,152.0,2770.0,94.0,100.0,124.0,286.0
2020-02-26,3632.0,315.0,75.0,160.0,2789.0,88.0,100.0,126.0,302.0
2020-02-27,3630.0,327.0,87.0,155.0,2732.0,78.0,101.0,134.0,314.0
2020-02-28,3683.0,332.0,115.0,157.0,2734.0,74.0,100.0,147.0,344.0
2020-02-29,3587.0,326.0,104.0,153.0,2700.0,77.0,100.0,138.0,326.0
2020-03-01,3378.0,269.0,102.0,155.0,2514.0,79.0,100.0,138.0,326.0
2020-03-02,3565.0,306.0,64.0,153.0,2712.0,86.0,104.0,139.0,291.0
2020-03-03,3635.0,330.0,83.0,153.0,2750.0,85.0,106.0,141.0,316.0
2020-03-04,3591.0,317.0,115.0,158.0,2679.0,79.0,105.0,136.0,351.0
2020-03-05,3533.0,320.0,129.0,147.0,2617.0,76.0,105.0,139.0,355.0
2020-03-06,3387.0,295.0,129.0,135.0,2514.0,73.0,106.0,125.0,340.0
2020-03-07,3410.0,291.0,46.0,147.0,2626.0,83.0,105.0,118.0,266.0
2020-03-08,3349.0,287.0,68.0,152.0,2541.0,79.0,106.0,123.0,292.0
2020-03-09,3383.0,294.0,93.0,144.0,2518.0,84.0,105.0,127.0,322.0
2020-03-10,3084.0,271.0,137.0,162.0,2220.0,73.0,105.0,101.0,370.0
2020-03-11,3217.0,299.0,136.0,148.0,2337.0,78.0,105.0,94.0,365.0
2020-03-12,3391.0,317.0,119.0,153.0,2501.0,84.0,105.0,105.0,350.0
2020-03-13,3434.0,321.0,78.0,162.0,2547.0,87.0,105.0,127.0,312.0
2020-03-14,3413.0,310.0,100.0,161.0,2515.0,85.0,110.0,141.0,335.0
2020-03-15,3316.0,287.0,134.0,158.0,2399.0,84.0,118.0,135.0,367.0
2020-03-16,3494.0,332.0,132.0,164.0,2501.0,86.0,121.0,146.0,377.0
2020-03-17,3586.0,325.0,116.0,168.0,2601.0,89.0,123.0,154.0,357.0
2020-03-18,3605.0,315.0,75.0,176.0,2670.0,89.0,126.0,154.0,321.0
2020-03-19,3594.0,315.0,65.0,165.0,2698.0,87.0,127.0,152.0,294.0
2020-03-20,3565.0,309.0,116.0,166.0,2589.0,88.0,128.0,137.0,349.0
2020-03-21,3495.0,303.0,88.0,174.0,2538.0,87.0,129.0,159.0,325.0
2020-03-22,3030.0,265.0,61.0,159.0,2211.0,76.0,127.0,131.0,276.0
2020-03-23,3113.0,291.0,60.0,157.0,2311.0,75.0,122.0,118.0,270.0
2020-03-24,2975.0,288.0,71.0,155.0,2149.0,76.0,121.0,128.0,275.0
2020-03-25,2777.0,272.0,88.0,148.0,1945.0,76.0,121.0,132.0,280.0
2020-03-26,2652.0,297.0,121.0,139.0,1801.0,72.0,117.0,114.0,302.0
2020-03-27,2592.0,298.0,89.0,154.0,1744.0,73.0,116.0,123.0,287.0
2020-03-28,2629.0,304.0,76.0,178.0,1742.0,75.0,123.0,130.0,300.0
2020-03-29,2640.0,334.0,83.0,174.0,1728.0,75.0,123.0,126.0,299.0
2020-03-30,2665.0,339.0,99.0,174.0,1727.0,78.0,122.0,136.0,316.0
2020-03-31,2705.0,322.0,118.0,166.0,1769.0,85.0,119.0,137.0,331.0
2020-04-01,2731.0,332.0,89.0,170.0,1799.0,85.0,115.0,148.0,306.0
2020-04-02,2787.0,328.0,81.0,175.0,1879.0,82.0,115.0,150.0,311.0
2020-04-03,2794.0,330.0,96.0,173.0,1869.0,77.0,113.0,161.0,320.0
2020-04-04,2791.0,325.0,74.0,159.0,1901.0,80.0,111.0,154.0,293.0
2020-04-05,2752.0,319.0,97.0,156.0,1851.0,75.0,111.0,154.0,311.0
2020-04-06,2757.0,296.0,79.0,156.0,1895.0,78.0,110.0,155.0,294.0
2020-04-07,2727.0,301.0,113.0,150.0,1835.0,75.0,115.0,156.0,318.0
2020-04-08,2717.0,300.0,92.0,166.0,1838.0,78.0,115.0,146.0,303.0
2020-04-09,2695.0,291.0,85.0,159.0,1846.0,78.0,115.0,146.0,299.0
2020-04-10,2717.0,301.0,75.0,163.0,1865.0,82.0,115.0,136.0,287.0
2020-04-11,2800.0,329.0,69.0,171.0,1924.0,85.0,116.0,132.0,290.0
2020-04-12,2819.0,348.0,84.0,163.0,1908.0,86.0,114.0,127.0,307.0
2020-04-13,2913.0,360.0,117.0,159.0,1955.0,81.0,105.0,143.0,342.0
2020-04-14,2977.0,371.0,125.0,156.0,1985.0,77.0,106.0,167.0,346.0
2020-04-15,2938.0,388.0,94.0,159.0,1965.0,77.0,106.0,160.0,318.0
2020-04-16,2969.0,388.0,104.0,150.0,1993.0,78.0,107.0,162.0,319.0
2020-04-17,2986.0,397.0,109.0,151.0,1985.0,74.0,107.0,166.0,324.0
2020-04-18,2908.0,368.0,102.0,162.0,1958.0,78.0,106.0,148.0,321.0
2020-04-19,2862.0,367.0,101.0,160.0,1931.0,73.0,112.0,136.0,317.0
2020-04-20,2864.0,357.0,118.0,150.0,1937.0,70.0,115.0,127.0,333.0
2020-04-21,2789.0,342.0,72.0,163.0,1919.0,73.0,116.0,129.0,297.0
2020-04-22,2900.0,368.0,94.0,158.0,1959.0,75.0,116.0,132.0,318.0
2020-04-23,2920.0,369.0,129.0,157.0,1964.0,72.0,115.0,111.0,352.0
2020-04-24,2917.0,361.0,155.0,152.0,1944.0,73.0,115.0,118.0,381.0
2020-04-25,2895.0,373.0,179.0,165.0,1883.0,71.0,115.0,121.0,411.0
2020-04-26,2742.0,363.0,99.0,160.0,1812.0,70.0,115.0,132.0,320.0
2020-04-27,2739.0,374.0,112.0,169.0,1773.0,68.0,112.0,132.0,343.0
2020-04-28,2835.0,416.0,84.0,154.0,1866.0,72.0,115.0,130.0,308.0
2020-04-29,2861.0,406.0,91.0,137.0,1918.0,73.0,115.0,129.0,285.0
2020-04-30,2955.0,406.0,101.0,152.0,1989.0,76.0,108.0,133.0,320.0
2020-05-01,2928.0,412.0,141.0,162.0,1899.0,75.0,103.0,142.0,374.0
2020-05-02,2997.0,450.0,147.0,171.0,1936.0,73.0,101.0,133.0,386.0
2020-05-03,2961.0,452.0,144.0,161.0,1891.0,76.0,107.0,132.0,373.0
2020-05-04,3000.0,454.0,131.0,157.0,1933.0,78.0,115.0,136.0,355.0
2020-05-05,3050.0,449.0,93.0,168.0,2006.0,78.0,115.0,153.0,326.0
2020-05-06,3050.0,453.0,121.0,153.0,2007.0,72.0,115.0,140.0,349.0
2020-05-07,3068.0,442.0,108.0,161.0,2050.0,75.0,116.0,139.0,337.0
2020-05-08,3193.0,445.0,100.0,162.0,2179.0,68.0,115.0,148.0,331.0
2020-05-09,3287.0,469.0,104.0,160.0,2244.0,70.0,111.0,153.0,335.0
2020-05-10,3072.0,428.0,118.0,151.0,2064.0,70.0,106.0,154.0,332.0
2020-05-11,3065.0,432.0,108.0,155.0,2042.0,73.0,106.0,152.0,324.0
2020-05-12,3248.0,463.0,82.0,163.0,2236.0,76.0,98.0,148.0,303.0
2020-05-13,3313.0,461.0,96.0,148.0,2283.0,78.0,110.0,151.0,319.0
2020-05-14,3320.0,465.0,76.0,152.0,2314.0,81.0,107.0,150.0,306.0
2020-05-15,3372.0,449.0,104.0,157.0,2347.0,79.0,105.0,160.0,334.0
2020-05-16,3410.0,482.0,118.0,146.0,2339.0,72.0,107.0,161.0,339.0
2020-05-17,3349.0,482.0,148.0,146.0,2245.0,68.0,107.0,154.0,376.0
2020-05-18,3397.0,470.0,194.0,141.0,2252.0,70.0,108.0,169.0,414.0
2020-05-19,3406.0,466.0,248.0,143.0,2217.0,68.0,107.0,162.0,475.0
2020-05-20,3375.0,447.0,268.0,158.0,2157.0,72.0,109.0,157.0,511.0
2020-05-21,3423.0,509.0,251.0,166.0,2161.0,76.0,99.0,154.0,508.0
2020-05-22,3569.0,567.0,268.0,161.0,2257.0,80.0,90.0,150.0,526.0
2020-05-23,3656.0,593.0,229.0,156.0,2360.0,86.0,91.0,159.0,477.0
2020-05-24,3675.0,576.0,231.0,155.0,2404.0,81.0,91.0,150.0,476.0
2020-05-25,3740.0,585.0,225.0,155.0,2450.0,81.0,93.0,152.0,472.0
2020-05-26,3775.0,557.0,263.0,156.0,2477.0,78.0,102.0,145.0,513.0
2020-05-27,3705.0,526.0,301.0,156.0,2377.0,75.0,118.0,137.0,552.0
2020-05-28,3541.0,503.0,324.0,156.0,2194.0,73.0,118.0,138.0,576.0
2020-05-29,3488.0,497.0,297.0,152.0,2187.0,71.0,118.0,136.0,544.0
2020-05-30,3403.0,515.0,190.0,140.0,2206.0,74.0,118.0,152.0,421.0
2020-05-31,3193.0,508.0,131.0,141.0,2079.0,71.0,110.0,152.0,353.0
2020-06-01,3247.0,526.0,114.0,136.0,2155.0,69.0,110.0,152.0,324.0
2020-06-02,3260.0,498.0,145.0,143.0,2160.0,66.0,111.0,151.0,362.0
2020-06-03,3209.0,497.0,161.0,128.0,2119.0,69.0,109.0,144.0,355.0
2020-06-04,3183.0,505.0,181.0,129.0,2053.0,74.0,110.0,139.0,384.0
2020-06-05,3164.0,523.0,213.0,131.0,1977.0,77.0,110.0,132.0,422.0
2020-06-06,3248.0,538.0,226.0,147.0,2001.0,80.0,110.0,140.0,454.0
2020-06-07,3220.0,529.0,235.0,139.0,1978.0,76.0,111.0,149.0,457.0
2020-06-08,3442.0,587.0,235.0,151.0,2138.0,81.0,111.0,145.0,461.0
2020-06-09,3618.0,623.0,236.0,152.0,2262.0,80.0,112.0,164.0,458.0
2020-06-10,3683.0,606.0,259.0,133.0,2330.0,85.0,110.0,166.0,469.0
2020-06-11,3598.0,575.0,257.0,107.0,2311.0,83.0,110.0,175.0,430.0
2020-06-12,3572.0,585.0,236.0,116.0,2283.0,83.0,107.0,183.0,424.0
2020-06-13,3548.0,610.0,227.0,117.0,2246.0,76.0,110.0,171.0,420.0
2020-06-14,3474.0,598.0,237.0,129.0,2154.0,75.0,110.0,169.0,444.0
2020-06-15,3640.0,629.0,272.0,136.0,2240.0,82.0,110.0,182.0,488.0
2020-06-16,3688.0,638.0,282.0,129.0,2275.0,82.0,110.0,178.0,491.0
2020-06-17,3694.0,651.0,311.0,125.0,2269.0,79.0,110.0,173.0,513.0
2020-06-18,3731.0,640.0,330.0,128.0,2273.0,82.0,109.0,173.0,531.0
2020-06-19,3767.0,658.0,344.0,135.0,2264.0,85.0,110.0,167.0,559.0
2020-06-20,3720.0,644.0,330.0,141.0,2233.0,85.0,113.0,166.0,554.0
2020-06-21,3549.0,637.0,301.0,120.0,2146.0,78.0,113.0,163.0,491.0
2020-06-22,3626.0,680.0,262.0,132.0,2222.0,87.0,113.0,158.0,464.0
2020-06-23,3734.0,691.0,221.0,140.0,2358.0,86.0,113.0,154.0,429.0
2020-06-24,3741.0,712.0,138.0,141.0,2431.0,87.0,113.0,157.0,346.0
2020-06-25,3703.0,698.0,136.0,140.0,2422.0,83.0,111.0,154.0,359.0
2020-06-26,3669.0,666.0,171.0,141.0,2377.0,81.0,112.0,157.0,383.0
2020-06-27,3707.0,661.0,211.0,137.0,2373.0,80.0,112.0,153.0,426.0
2020-06-28,3637.0,659.0,218.0,132.0,2301.0,77.0,112.0,143.0,430.0
2020-06-29,3673.0,669.0,167.0,138.0,2403.0,80.0,112.0,151.0,370.0
2020-06-30,3740.0,667.0,138.0,131.0,2500.0,74.0,111.0,161.0,337.0
2020-07-01,3836.0,665.0,217.0,139.0,2525.0,62.0,104.0,144.0,431.0
2020-07-02,3900.0,632.0,281.0,140.0,2556.0,51.0,104.0,154.0,494.0
2020-07-03,3890.0,647.0,305.0,134.0,2516.0,52.0,105.0,156.0,519.0
2020-07-04,3736.0,633.0,289.0,124.0,2405.0,52.0,102.0,155.0,489.0
2020-07-05,3304.0,597.0,246.0,100.0,2050.0,47.0,105.0,141.0,422.0
2020-07-06,3498.0,631.0,303.0,107.0,2151.0,47.0,105.0,143.0,489.0
2020-07-07,3556.0,631.0,282.0,125.0,2220.0,53.0,105.0,142.0,492.0
2020-07-08,3596.0,664.0,219.0,128.0,2299.0,56.0,101.0,136.0,431.0
2020-07-09,3635.0,656.0,171.0,123.0,2415.0,56.0,101.0,146.0,367.0
2020-07-10,3652.0,622.0,232.0,121.0,2399.0,56.0,104.0,150.0,429.0
2020-07-11,3550.0,603.0,237.0,136.0,2274.0,51.0,108.0,154.0,457.0
2020-07-12,3318.0,593.0,263.0,132.0,2014.0,52.0,109.0,150.0,491.0
2020-07-13,3569.0,646.0,174.0,133.0,2318.0,57.0,106.0,167.0,382.0
2020-07-14,3718.0,668.0,156.0,116.0,2497.0,58.0,105.0,177.0,337.0
2020-07-15,3698.0,643.0,187.0,102.0,2486.0,52.0,106.0,163.0,359.0
2020-07-16,3683.0,626.0,202.0,109.0,2486.0,49.0,106.0,135.0,389.0
2020-07-17,3747.0,623.0,210.0,129.0,2509.0,50.0,106.0,146.0,415.0
2020-07-18,3793.0,657.0,125.0,136.0,2604.0,54.0,106.0,141.0,335.0
2020-07-19,3617.0,621.0,148.0,132.0,2437.0,55.0,106.0,124.0,365.0
2020-07-20,3557.0,636.0,183.0,129.0,2335.0,56.0,106.0,121.0,403.0
2020-07-21,3454.0,645.0,154.0,130.0,2255.0,59.0,92.0,109.0,371.0
2020-07-22,3535.0,634.0,89.0,133.0,2421.0,59.0,84.0,128.0,301.0
2020-07-23,3595.0,642.0,112.0,118.0,2481.0,55.0,82.0,134.0,309.0
2020-07-24,3643.0,626.0,101.0,129.0,2525.0,53.0,79.0,146.0,304.0
2020-07-25,3638.0,632.0,98.0,123.0,2529.0,59.0,79.0,146.0,292.0
2020-07-26,3620.0,612.0,138.0,138.0,2481.0,51.0,82.0,141.0,350.0
2020-07-27,3883.0,644.0,196.0,154.0,2621.0,52.0,83.0,151.0,436.0
2020-07-28,3931.0,643.0,215.0,138.0,2669.0,59.0,83.0,155.0,432.0
2020-07-29,3810.0,628.0,195.0,122.0,2603.0,51.0,83.0,152.0,406.0
2020-07-30,3725.0,634.0,135.0,136.0,2535.0,49.0,78.0,175.0,356.0
2020-07-31,3785.0,628.0,150.0,128.0,2613.0,47.0,79.0,168.0,361.0
2020-08-01,3710.0,631.0,160.0,131.0,2545.0,47.0,79.0,145.0,373.0
2020-08-02,3638.0,610.0,203.0,136.0,2444.0,51.0,78.0,139.0,429.0
2020-08-03,3662.0,621.0,308.0,124.0,2388.0,47.0,77.0,128.0,516.0
2020-08-04,3698.0,646.0,321.0,118.0,2344.0,53.0,90.0,127.0,522.0
2020-08-05,3621.0,658.0,273.0,105.0,2323.0,55.0,99.0,138.0,456.0
2020-08-06,3593.0,662.0,301.0,116.0,2234.0,49.0,101.0,126.0,511.0
2020-08-07,3771.0,679.0,330.0,112.0,2385.0,51.0,102.0,126.0,535.0
2020-08-08,3840.0,671.0,334.0,113.0,2439.0,58.0,102.0,133.0,552.0
2020-08-09,3668.0,652.0,274.0,99.0,2362.0,62.0,102.0,137.0,466.0
2020-08-10,3678.0,680.0,261.0,94.0,2342.0,60.0,101.0,150.0,446.0
2020-08-11,3688.0,661.0,321.0,117.0,2288.0,53.0,101.0,155.0,531.0
2020-08-12,3612.0,645.0,411.0,110.0,2149.0,56.0,101.0,134.0,623.0
2020-08-13,3506.0,654.0,390.0,96.0,2094.0,59.0,101.0,103.0,585.0
2020-08-14,3520.0,660.0,338.0,100.0,2130.0,64.0,101.0,131.0,533.0
2020-08-15,3367.0,653.0,309.0,88.0,2060.0,63.0,94.0,127.0,483.0
2020-08-16,3343.0,661.0,281.0,87.0,2016.0,59.0,100.0,131.0,452.0
2020-08-17,3555.0,675.0,278.0,101.0,2219.0,61.0,100.0,143.0,471.0
2020-08-18,3625.0,668.0,287.0,116.0,2233.0,60.0,100.0,146.0,495.0
2020-08-19,3479.0,670.0,309.0,113.0,2126.0,57.0,100.0,141.0,493.0
2020-08-20,3339.0,659.0,270.0,101.0,2078.0,57.0,101.0,130.0,423.0
2020-08-21,3322.0,653.0,210.0,130.0,2090.0,60.0,101.0,137.0,388.0
2020-08-22,3343.0,668.0,213.0,145.0,2077.0,55.0,104.0,122.0,407.0
2020-08-23,3307.0,649.0,285.0,144.0,1995.0,56.0,104.0,119.0,479.0
2020-08-24,3499.0,729.0,268.0,139.0,2113.0,58.0,115.0,121.0,457.0
2020-08-25,3633.0,731.0,258.0,151.0,2244.0,59.0,120.0,116.0,460.0
2020-08-26,3679.0,747.0,226.0,142.0,2315.0,62.0,119.0,119.0,417.0
2020-08-27,3626.0,735.0,214.0,138.0,2302.0,63.0,120.0,121.0,396.0
2020-08-28,3598.0,737.0,199.0,156.0,2271.0,61.0,125.0,138.0,402.0
2020-08-29,3603.0,713.0,226.0,137.0,2275.0,54.0,128.0,140.0,414.0
2020-08-30,3453.0,673.0,254.0,151.0,2145.0,53.0,129.0,130.0,458.0
2020-08-31,3596.0,703.0,207.0,147.0,2303.0,42.0,129.0,127.0,405.0
2020-09-01,3659.0,696.0,121.0,149.0,2424.0,57.0,128.0,146.0,322.0
2020-09-02,3660.0,727.0,59.0,115.0,2477.0,66.0,125.0,146.0,228.0
2020-09-03,3711.0,722.0,39.0,145.0,2517.0,62.0,119.0,147.0,235.0
2020-09-04,3781.0,717.0,38.0,151.0,2575.0,58.0,120.0,154.0,242.0
2020-09-05,3791.0,706.0,44.0,154.0,2601.0,56.0,119.0,152.0,254.0
2020-09-06,3631.0,675.0,106.0,164.0,2415.0,54.0,116.0,146.0,320.0
2020-09-07,3765.0,689.0,151.0,166.0,2494.0,49.0,116.0,150.0,368.0
2020-09-08,3871.0,683.0,124.0,157.0,2642.0,50.0,115.0,148.0,333.0
2020-09-09,3957.0,649.0,95.0,161.0,2747.0,56.0,114.0,181.0,308.0
2020-09-10,3956.0,661.0,118.0,148.0,2713.0,59.0,114.0,166.0,316.0
2020-09-11,3939.0,698.0,144.0,144.0,2663.0,59.0,114.0,153.0,337.0
2020-09-12,3896.0,698.0,160.0,137.0,2628.0,60.0,116.0,137.0,346.0
2020-09-13,3725.0,662.0,163.0,111.0,2476.0,65.0,116.0,130.0,325.0
2020-09-14,3823.0,708.0,188.0,110.0,2501.0,65.0,116.0,135.0,346.0
2020-09-15,3866.0,680.0,190.0,135.0,2539.0,67.0,116.0,149.0,373.0
2020-09-16,3902.0,684.0,189.0,134.0,2584.0,67.0,116.0,154.0,365.0
2020-09-17,3872.0,698.0,198.0,145.0,2461.0,66.0,116.0,158.0,392.0
2020-09-18,3917.0,710.0,241.0,137.0,2491.0,64.0,116.0,160.0,426.0
2020-09-19,3918.0,724.0,180.0,121.0,2578.0,72.0,116.0,161.0,347.0
2020-09-20,3743.0,688.0,174.0,121.0,2471.0,69.0,116.0,142.0,346.0
2020-09-21,3763.0,701.0,226.0,132.0,2442.0,60.0,116.0,140.0,403.0
2020-09-22,3780.0,710.0,245.0,141.0,2392.0,62.0,116.0,146.0,433.0
2020-09-23,3725.0,719.0,262.0,142.0,2304.0,61.0,116.0,130.0,450.0
2020-09-24,3737.0,742.0,169.0,156.0,2391.0,66.0,116.0,125.0,369.0
2020-09-25,3771.0,705.0,193.0,147.0,2456.0,59.0,116.0,110.0,383.0
2020-09-26,3643.0,699.0,201.0,111.0,2381.0,52.0,116.0,100.0,351.0
2020-09-27,3529.0,660.0,131.0,159.0,2370.0,54.0,116.0,92.0,329.0
2020-09-28,3732.0,652.0,107.0,178.0,2578.0,55.0,116.0,105.0,326.0
2020-09-29,3772.0,628.0,133.0,148.0,2594.0,58.0,117.0,114.0,320.0
2020-09-30,3714.0,599.0,142.0,138.0,2531.0,56.2,101.2,140.0,365.0
2020-10-01,3703.0,597.0,167.0,154.0,2499.0,58.0,117.0,125.0,362.0
2020-10-02,3627.0,565.0,161.0,167.0,2423.0,63.0,117.0,138.0,372.0
2020-10-03,3709.0,534.0,205.0,156.0,2495.0,65.0,117.0,158.0,402.0
2020-10-04,3617.0,521.0,218.0,146.0,2395.0,63.0,117.0,162.0,411.0
2020-10-05,3719.0,548.0,158.0,167.0,2542.0,64.0,117.0,164.0,368.0
2020-10-06,3758.0,558.0,105.0,178.0,2641.0,61.0,116.0,151.0,324.0
2020-10-07,3817.0,552.0,110.0,163.0,2722.0,62.0,115.0,147.0,312.0
2020-10-08,3794.0,527.0,60.0,161.0,2772.0,59.0,116.0,140.0,263.0
2020-10-09,3809.0,518.0,74.0,155.0,2782.0,58.0,116.0,156.0,272.0
2020-10-10,3737.0,461.0,98.0,148.0,2738.0,55.0,116.0,163.0,291.0
2020-10-11,3518.0,447.0,131.0,114.0,2522.0,53.0,116.0,164.0,289.0
