Date,EnergyMet,HydroGen,WindGen,SolarGen,Coal,Lignite,Nuclear,Gas,RES
2020-10-12,3611.0,473.0,121.0,133.0,2585.0,58.0,116.0,163.0,301.0
2020-10-13,3648.0,477.0,154.0,128.0,2611.0,59.0,110.0,161.0,327.0
2020-10-14,3642.0,487.0,283.0,125.0,2477.0,56.0,115.0,146.0,454.0
2020-10-15,3661.0,488.0,224.0,169.0,2472.0,60.0,115.0,173.0,447.0
2020-10-16,3690.0,490.0,224.0,149.0,2548.0,50.0,115.0,156.0,422.0
2020-10-17,3665.0,477.0,130.0,153.0,2612.0,51.0,116.0,162.0,328.0
2020-10-18,3476.0,452.0,74.0,137.0,2502.0,53.0,116.0,171.0,256.0
2020-10-19,3561.0,450.0,76.0,144.0,2593.0,52.0,116.0,163.0,265.0
2020-10-20,3563.0,430.0,89.0,137.0,2637.0,48.0,116.0,147.0,269.0
2020-10-21,3525.0,417.0,107.0,130.0,2588.0,49.0,113.0,158.0,279.0
2020-10-22,3509.0,407.0,117.0,145.0,2558.0,54.0,111.0,157.0,305.0
2020-10-23,3464.0,406.0,106.0,158.0,2512.0,49.0,111.0,158.0,307.0
2020-10-24,3405.0,417.0,86.0,168.0,2459.0,42.0,116.0,155.0,298.0
2020-10-25,3195.0,400.0,52.0,165.0,2324.0,44.0,117.0,151.0,259.0
2020-10-26,3299.0,395.0,49.0,159.0,2420.0,48.0,118.0,158.0,259.0
2020-10-27,3406.0,409.0,47.0,167.0,2504.0,53.0,117.0,155.0,258.0
2020-10-28,3437.0,395.0,45.0,167.0,2549.0,57.0,117.0,153.0,256.0
2020-10-29,3442.0,393.0,31.0,153.0,2576.0,63.0,117.0,159.0,229.0
2020-10-30,3460.0,389.0,43.0,164.0,2588.0,63.0,114.0,157.0,254.0
2020-10-31,3477.0,382.0,43.0,160.0,2591.0,64.0,114.0,158.0,249.0
2020-11-01,3336.0,357.0,51.0,163.0,2478.0,67.0,114.0,153.0,260.0
2020-11-02,3470.0,377.0,58.0,166.0,2570.0,66.0,112.0,159.0,275.0
2020-11-03,3496.0,371.0,84.0,166.0,2605.0,64.0,92.0,159.0,301.0
2020-11-04,3463.0,350.0,58.0,160.0,2617.0,56.0,90.0,153.0,269.0
2020-11-05,3411.0,332.0,53.0,165.0,2571.0,56.0,91.0,161.0,267.0
2020-11-06,3436.0,311.0,60.0,154.0,2610.0,59.0,90.0,157.0,274.0
2020-11-07,3427.0,306.0,80.0,154.0,2586.0,61.0,91.0,149.0,293.0
2020-11-08,3300.0,296.0,77.0,152.0,2489.0,60.0,92.0,146.0,288.0
2020-11-09,3407.0,319.0,64.0,169.0,2580.0,61.0,95.0,138.0,291.0
2020-11-10,3419.0,306.0,86.0,171.0,2568.0,67.0,110.0,133.0,314.0
2020-11-11,3407.0,318.0,102.0,165.0,2544.0,64.0,116.0,133.0,326.0
2020-11-12,3427.0,322.0,115.0,124.0,2589.0,65.0,114.0,131.0,295.0
2020-11-13,3339.0,303.0,112.0,124.0,2514.0,68.0,120.0,131.0,288.0
2020-11-14,3009.0,275.0,113.0,150.0,2148.0,67.0,125.0,109.0,318.0
2020-11-15,2812.0,286.0,91.0,125.0,2027.0,64.0,126.0,102.0,269.0
2020-11-16,2874.0,273.0,103.0,141.0,2040.0,67.0,126.0,134.0,307.0
2020-11-17,3100.0,279.0,163.0,128.0,2260.0,66.0,126.0,97.0,345.0
2020-11-18,3213.0,288.0,108.0,151.0,2375.0,69.0,127.0,121.0,316.0
2020-11-19,3266.0,281.0,122.0,157.0,2410.0,70.0,130.0,126.0,335.0
2020-11-20,3291.0,290.0,97.0,167.0,2427.0,66.0,131.0,125.0,324.0
2020-11-21,3271.0,292.0,100.0,180.0,2410.0,66.0,131.0,103.0,339.0
2020-11-22,3181.0,274.0,67.0,166.0,2399.0,63.0,126.0,101.0,291.0
2020-11-23,3273.0,291.0,53.0,148.0,2499.0,59.0,126.0,116.0,258.0
2020-11-24,3332.0,290.0,58.0,141.0,2520.0,63.0,126.0,147.0,266.0
2020-11-25,3294.0,286.0,141.0,123.0,2472.0,51.0,125.0,115.0,320.0
2020-11-26,3178.0,280.0,239.0,91.0,2312.0,49.0,123.0,111.0,381.0
2020-11-27,3221.0,284.0,242.0,112.0,2323.0,57.0,122.0,102.0,408.0
2020-11-28,3231.0,283.0,181.0,126.0,2389.0,56.0,122.0,99.0,359.0
2020-11-29,3191.0,268.0,124.0,123.0,2406.0,57.0,123.0,101.0,302.0
2020-11-30,3304.0,281.0,83.0,154.0,2517.0,59.0,125.0,115.0,292.0
2020-12-01,3349.0,280.0,90.0,168.0,2532.0,56.0,121.0,122.0,320.0
2020-12-02,3398.0,282.0,45.0,160.0,2559.0,60.0,121.0,174.0,280.0
2020-12-03,3390.0,298.0,57.0,128.0,2625.0,54.0,120.0,131.0,248.0
2020-12-04,3413.0,293.0,66.0,136.0,2638.0,51.0,120.0,132.0,264.0
2020-12-05,3393.0,291.0,61.0,143.0,2625.0,51.0,121.0,121.0,270.0
2020-12-06,3260.0,260.0,96.0,143.0,2489.0,54.0,120.0,112.0,303.0
2020-12-07,3355.0,288.0,88.0,128.0,2577.0,59.0,120.0,105.0,278.0
2020-12-08,3394.0,272.0,86.0,140.0,2628.0,51.0,120.0,117.0,287.0
2020-12-09,3416.0,287.0,78.0,143.0,2558.0,67.0,109.0,170.0,297.0
2020-12-10,3419.0,283.0,92.0,173.0,2559.0,65.0,96.0,168.0,338.0
2020-12-11,3354.0,290.0,95.0,148.0,2575.0,62.0,96.0,110.0,308.0
2020-12-12,3277.0,282.0,83.0,156.0,2452.0,62.0,114.0,111.0,306.0
2020-12-13,3213.0,270.0,95.0,148.0,2406.0,59.0,116.0,94.0,309.0
2020-12-14,3325.0,291.0,119.0,151.0,2514.0,64.0,103.0,98.0,336.0
2020-12-15,3409.0,284.0,137.0,151.0,2584.0,65.0,95.0,110.0,352.0
2020-12-16,3441.0,287.0,188.0,124.0,2590.0,60.0,110.0,99.0,372.0
2020-12-17,3477.0,294.0,160.0,132.0,2632.0,57.0,122.0,101.0,360.0
2020-12-18,3532.0,272.0,87.0,190.0,2668.0,65.0,122.0,134.0,356.0
2020-12-19,3512.0,256.0,168.0,154.0,2684.0,60.0,118.0,87.0,388.0
2020-12-20,3398.0,235.0,147.0,148.0,2621.0,63.0,116.0,84.0,361.0
2020-12-21,3517.0,263.0,118.0,168.0,2724.0,64.0,116.0,94.0,353.0
2020-12-22,3575.0,282.0,84.0,162.0,2802.0,65.0,115.0,99.0,313.0
2020-12-23,3609.0,288.0,94.0,161.0,2794.0,69.0,121.0,98.0,321.0
2020-12-24,3628.0,285.0,114.0,166.0,2789.0,72.0,125.0,97.0,347.0
2020-12-25,3615.0,274.0,137.0,161.0,2745.0,75.0,120.0,90.0,365.0
2020-12-26,3620.0,285.0,95.0,168.0,2801.0,76.0,121.0,92.0,331.0
2020-12-27,3490.0,251.0,124.0,166.0,2686.0,67.0,121.0,95.0,356.0
2020-12-28,3594.0,280.0,95.0,165.0,2773.0,77.0,122.0,94.0,329.0
2020-12-29,3642.0,272.0,160.0,160.0,2806.0,77.0,102.0,92.0,392.0
2020-12-30,3666.0,292.0,212.0,161.0,2769.0,72.0,85.0,91.0,442.0
2020-12-31,3627.0,300.0,205.0,126.0,2780.0,66.0,85.0,90.0,400.0
2021-01-01,3549.0,264.0,175.0,146.0,2729.0,68.0,86.0,99.0,390.0
2021-01-02,3536.0,281.0,160.0,129.0,2720.0,64.0,96.0,96.0,359.0
2021-01-03,3380.0,256.0,129.0,129.0,2627.0,58.0,108.0,93.0,327.0
2021-01-04,3445.0,280.0,127.0,127.0,2667.0,62.0,109.0,104.0,323.0
2021-01-05,3436.0,282.0,121.0,111.0,2672.0,67.0,109.0,97.0,301.0
2021-01-06,3451.0,292.0,99.0,102.0,2711.0,69.0,106.0,92.0,271.0
2021-01-07,3454.0,261.0,138.0,104.0,2698.0,58.0,104.0,95.0,310.0
2021-01-08,3471.0,256.0,135.0,132.0,3044.0,60.0,116.0,102.0,336.0
2021-01-09,3421.0,253.0,158.0,113.0,2661.0,59.0,104.0,90.0,339.0
2021-01-10,3356.0,237.0,126.0,144.0,2628.0,58.0,104.0,89.0,339.0
2021-01-11,3515.0,253.0,118.0,140.0,2786.0,60.0,104.0,92.0,325.0
2021-01-12,3573.0,253.0,142.0,152.0,2810.0,62.0,104.0,88.0,362.0
2021-01-13,3575.0,266.0,109.0,158.0,2821.0,56.0,104.0,93.0,335.0
2021-01-14,3434.0,258.0,83.0,154.0,2714.0,64.0,104.0,87.0,307.0
2021-01-15,3462.0,268.0,87.0,163.0,2712.0,64.0,104.0,89.0,315.0
2021-01-16,3547.0,283.0,88.0,159.0,2778.0,65.0,99.0,92.0,311.0
2021-01-17,3511.0,258.0,96.0,173.0,2763.0,63.0,99.0,95.0,334.0
2021-01-18,3636.0,287.0,141.0,159.0,2838.0,62.0,79.0,96.0,364.0
2021-01-19,3706.0,293.0,86.0,167.0,2968.0,55.0,74.0,92.0,319.0
2021-01-20,3754.0,289.0,52.0,177.0,3018.0,71.0,77.0,94.0,296.0
2021-01-21,3762.0,278.0,35.0,177.0,3050.0,72.0,78.0,95.0,279.0
2021-01-22,3811.0,292.0,69.0,165.0,3072.0,66.0,79.0,95.0,302.0
2021-01-23,3795.0,282.0,81.0,166.0,3034.0,69.0,88.0,97.0,313.0
2021-01-24,3682.0,267.0,90.0,178.0,2922.0,64.0,89.0,93.0,336.0
2021-01-25,3729.0,265.0,112.0,183.0,2944.0,61.0,88.0,96.0,363.0
2021-01-26,3590.0,255.0,98.0,186.0,2831.0,62.0,89.0,92.0,349.0
2021-01-27,3723.0,273.0,105.0,184.0,2929.0,68.0,88.0,96.0,353.0
2021-01-28,3795.0,267.0,120.0,181.0,2997.0,66.0,84.0,96.0,363.0
2021-01-29,3815.0,266.0,113.0,177.0,3044.0,69.0,79.0,94.0,356.0
2021-01-30,3813.0,265.0,85.0,181.0,3053.0,68.0,77.0,97.0,333.0
2021-01-31,3707.0,248.0,81.0,182.0,2963.0,66.0,77.0,96.0,328.0
2021-02-01,3779.0,260.0,103.0,187.0,2996.0,66.0,77.0,97.0,351.0
2021-02-02,3812.0,262.0,102.0,184.0,3031.0,71.0,87.0,96.0,355.0
2021-02-03,3809.0,274.0,96.0,181.0,3105.0,76.0,87.0,96.0,342.0
2021-02-04,3740.0,267.0,125.0,183.0,2934.0,76.0,79.0,95.0,372.0
2021-02-05,3756.0,273.0,128.0,188.0,2913.0,82.0,81.0,98.0,380.0
2021-02-06,3745.0,276.0,142.0,194.0,2891.0,80.0,80.0,98.0,402.0
2021-02-07,3620.0,239.0,138.0,190.0,2820.0,78.0,80.0,93.0,395.0
2021-02-08,3739.0,279.0,129.0,200.0,2884.0,74.0,83.0,98.0,397.0
2021-02-09,3795.0,284.0,81.0,195.0,2985.0,74.0,81.0,100.0,344.0
2021-02-10,3790.0,277.0,53.0,201.0,3015.0,77.0,81.0,101.0,324.0
2021-02-11,3774.0,272.0,65.0,192.0,2995.0,76.0,81.0,108.0,325.0
2021-02-12,3786.0,266.0,77.0,200.0,2997.0,72.0,78.0,111.0,341.0
2021-02-13,3758.0,268.0,64.0,202.0,2994.0,74.0,77.0,102.0,330.0
2021-02-14,3648.0,256.0,51.0,193.0,2878.0,72.0,83.0,109.0,311.0
2021-02-15,3756.0,273.0,62.0,189.0,2978.0,76.0,80.0,114.0,320.0
2021-02-16,3749.0,266.0,65.0,181.0,2980.0,78.0,80.0,121.0,313.0
2021-02-17,3717.0,266.0,69.0,189.0,2939.0,82.0,83.0,123.0,324.0
2021-02-18,3698.0,263.0,121.0,175.0,2892.0,77.0,86.0,120.0,363.0
2021-02-19,3646.0,259.0,148.0,148.0,2832.0,75.0,90.0,117.0,363.0
2021-02-20,3617.0,249.0,131.0,175.0,2807.0,73.0,91.0,113.0,370.0
2021-02-21,3484.0,245.0,123.0,157.0,2714.0,67.0,91.0,104.0,346.0
2021-02-22,3629.0,265.0,73.0,185.0,2863.0,66.0,91.0,107.0,323.0
2021-02-23,3722.0,286.0,77.0,197.0,2932.0,69.0,91.0,108.0,341.0
2021-02-24,3791.0,289.0,81.0,201.0,2983.0,71.0,91.0,106.0,350.0
2021-02-25,3839.0,312.0,63.0,203.0,3006.0,74.0,91.0,120.0,332.0
2021-02-26,3890.0,304.0,109.0,199.0,3018.0,73.0,91.0,122.0,374.0
2021-02-27,3876.0,298.0,102.0,197.0,3031.0,73.0,91.0,122.0,363.0
2021-02-28,3773.0,270.0,69.0,206.0,2987.0,77.0,91.0,105.0,341.0
2021-03-01,3898.0,299.0,79.0,203.0,3046.0,78.0,90.0,118.0,347.0
2021-03-02,3949.0,302.0,86.0,205.0,3105.0,73.0,91.0,112.0,355.0
2021-03-03,3947.0,279.0,88.0,207.0,3134.0,68.0,91.0,112.0,358.0
2021-03-04,3961.0,275.0,106.0,206.0,3119.0,71.0,91.0,127.0,377.0
2021-03-05,4009.0,290.0,72.0,213.0,3171.0,77.0,90.0,133.0,352.0
2021-03-06,3997.0,315.0,90.0,209.0,3140.0,78.0,77.0,128.0,362.0
2021-03-07,3850.0,260.0,154.0,198.0,3024.0,75.0,68.0,110.0,417.0
2021-03-08,3976.0,297.0,127.0,197.0,3135.0,74.0,72.0,117.0,388.0
2021-03-09,4062.0,305.0,96.0,207.0,3229.0,74.0,86.0,117.0,368.0
2021-03-10,4065.0,296.0,79.0,202.0,3261.0,80.0,81.0,112.0,346.0
2021-03-11,4052.0,286.0,93.0,201.0,3233.0,80.0,84.0,125.0,358.0
2021-03-12,3918.0,265.0,106.0,188.0,3100.0,79.0,85.0,129.0,359.0
2021-03-13,3827.0,271.0,91.0,199.0,3019.0,78.0,93.0,117.0,354.0
2021-03-14,3812.0,264.0,101.0,200.0,3009.0,77.0,95.0,105.0,366.0
2021-03-15,3979.0,291.0,95.0,200.0,3140.0,76.0,89.0,116.0,358.0
2021-03-16,4059.0,326.0,86.0,196.0,3188.0,74.0,88.0,117.0,342.0
2021-03-17,4099.0,328.0,86.0,187.0,3225.0,72.0,88.0,121.0,335.0
2021-03-18,4090.0,304.0,91.0,178.0,3268.0,71.0,86.0,114.0,332.0
2021-03-19,4044.0,293.0,80.0,178.0,3255.0,73.0,83.0,118.0,319.0
2021-03-20,4033.0,276.0,87.0,192.0,3225.0,72.0,83.0,120.0,344.0
2021-03-21,3905.0,234.0,108.0,183.0,3148.0,71.0,78.0,100.0,355.0
2021-03-22,3962.0,283.0,98.0,175.0,3184.0,65.0,84.0,111.0,334.0
2021-03-23,3925.0,287.0,95.0,200.0,3105.0,61.0,86.0,122.0,358.0
2021-03-24,4000.0,282.0,103.0,199.0,3176.0,62.0,89.0,117.0,366.0
2021-03-25,4060.0,293.0,97.0,188.0,3222.0,67.0,96.0,111.0,349.0
2021-03-26,4063.0,300.0,94.0,199.0,3201.0,70.0,98.0,128.0,358.0
2021-03-27,4069.0,291.0,90.0,194.0,3225.0,69.0,95.0,127.0,350.0
2021-03-28,3932.0,253.0,128.0,193.0,3128.0,70.0,93.0,99.0,385.0
2021-03-29,3683.0,243.0,147.0,195.0,2861.0,75.0,109.0,93.0,404.0
2021-03-30,3832.0,262.0,182.0,192.0,2955.0,75.0,93.0,100.0,436.0
2021-03-31,3998.0,267.0,197.0,210.0,3086.0,78.0,93.0,112.0,470.0
2021-04-01,3998.0,300.0,150.0,221.0,3090.0,75.0,89.0,105.0,424.0
2021-04-02,4050.0,307.0,146.0,214.0,3140.0,73.0,90.0,115.0,414.0
2021-04-03,4087.0,292.0,157.0,213.0,3156.0,72.0,89.0,121.0,425.0
2021-04-04,3954.0,265.0,131.0,205.0,3103.0,72.0,94.0,115.0,391.0
2021-04-05,4070.0,293.0,141.0,195.0,3197.0,70.0,101.0,117.0,392.0
2021-04-06,4064.0,302.0,144.0,185.0,3182.0,69.0,101.0,125.0,380.0
2021-04-07,4120.0,325.0,100.0,199.0,3226.0,72.0,103.0,138.0,350.0
2021-04-08,4161.0,310.0,98.0,191.0,3277.0,75.0,99.0,149.0,343.0
2021-04-09,4122.0,289.0,96.0,200.0,3256.0,73.0,108.0,133.0,352.0
2021-04-10,4086.0,274.0,106.0,203.0,3235.0,76.0,108.0,112.0,363.0
2021-04-11,3944.0,253.0,102.0,200.0,3150.0,69.0,97.0,99.0,357.0
2021-04-12,4045.0,275.0,90.0,195.0,3241.0,70.0,97.0,106.0,340.0
2021-04-13,4047.0,251.0,81.0,186.0,3293.0,68.0,97.0,107.0,321.0
2021-04-14,3958.0,246.0,136.0,177.0,3165.0,67.0,107.0,109.0,364.0
2021-04-15,3920.0,249.0,104.0,202.0,3151.0,68.0,107.0,103.0,356.0
2021-04-16,3942.0,252.0,118.0,198.0,3162.0,68.0,107.0,99.0,367.0
2021-04-17,3880.0,276.0,98.0,202.0,3075.0,70.0,97.0,102.0,357.0
2021-04-18,3835.0,261.0,95.0,202.0,3048.0,71.0,107.0,100.0,350.0
2021-04-19,3989.0,294.0,159.0,201.0,3103.0,73.0,89.0,104.0,416.0
2021-04-20,3992.0,277.0,170.0,176.0,3154.0,72.0,84.0,113.0,401.0
2021-04-21,3910.0,294.0,112.0,194.0,3091.0,72.0,85.0,111.0,360.0
2021-04-22,3823.0,293.0,136.0,195.0,2989.0,69.0,90.0,103.0,385.0
2021-04-23,3810.0,309.0,178.0,179.0,2944.0,70.0,91.0,97.0,413.0
2021-04-24,3838.0,318.0,100.0,200.0,2987.0,80.0,100.0,98.0,351.0
2021-04-25,3749.0,303.0,88.0,206.0,2906.0,76.0,116.0,96.0,346.0
2021-04-26,3918.0,300.0,82.0,206.0,3072.0,78.0,120.0,113.0,341.0
2021-04-27,3970.0,306.0,91.0,202.0,3102.0,77.0,122.0,120.0,348.0
2021-04-28,4014.0,318.0,110.0,196.0,3116.0,75.0,113.0,142.0,361.0
2021-04-29,4021.0,334.0,119.0,185.0,3117.0,73.0,109.0,136.0,357.0
2021-04-30,3957.0,323.0,96.0,192.0,3089.0,82.0,109.0,134.0,335.0
2021-05-01,3779.0,308.0,104.0,178.0,2951.0,80.0,112.0,118.0,330.0
2021-05-02,3686.0,299.0,88.0,177.0,2874.0,75.0,113.0,113.0,314.0
2021-05-03,3747.0,322.0,113.0,193.0,2885.0,80.0,113.0,108.0,353.0
2021-05-04,3769.0,348.0,110.0,186.0,2900.0,78.0,117.0,111.0,343.0
2021-05-05,3788.0,380.0,118.0,199.0,2851.0,77.0,118.0,116.0,364.0
2021-05-06,3766.0,414.0,121.0,185.0,2803.0,76.0,118.0,116.0,355.0
2021-05-07,3708.0,391.0,89.0,191.0,2781.0,79.0,118.0,117.0,328.0
2021-05-08,3773.0,388.0,76.0,200.0,2863.0,83.0,116.0,122.0,312.0
2021-05-09,3635.0,369.0,101.0,190.0,2738.0,80.0,109.0,116.0,336.0
2021-05-10,3681.0,360.0,124.0,189.0,2774.0,79.0,110.0,113.0,359.0
2021-05-11,3675.0,362.0,185.0,189.0,2702.0,75.0,111.0,110.0,417.0
2021-05-12,3587.0,395.0,217.0,191.0,2560.0,75.0,103.0,109.0,450.0
2021-05-13,3506.0,433.0,243.0,183.0,2415.0,71.0,103.0,106.0,467.0
2021-05-14,3571.0,417.0,158.0,201.0,2592.0,71.0,104.0,106.0,403.0
2021-05-15,3565.0,382.0,168.0,174.0,2606.0,74.0,115.0,103.0,387.0
2021-05-16,3420.0,350.0,294.0,165.0,2365.0,70.0,123.0,101.0,498.0
2021-05-17,3455.0,369.0,328.0,178.0,2331.0,71.0,124.0,102.0,544.0
2021-05-18,3300.0,375.0,274.0,160.0,2252.0,66.0,125.0,89.0,469.0
2021-05-19,3150.0,394.0,200.0,174.0,2155.0,65.0,125.0,89.0,415.0
2021-05-20,3185.0,430.0,212.0,181.0,2129.0,68.0,125.0,81.0,430.0
2021-05-21,3280.0,450.0,254.0,185.0,2167.0,70.0,128.0,76.0,471.0
2021-05-22,3366.0,450.0,218.0,171.0,2291.0,77.0,130.0,76.0,422.0
2021-05-23,3379.0,425.0,219.0,203.0,2310.0,77.0,130.0,73.0,453.0
2021-05-24,3501.0,439.0,242.0,188.0,2400.0,85.0,130.0,76.0,463.0
2021-05-25,3500.0,410.0,314.0,193.0,2362.0,83.0,121.0,82.0,536.0
2021-05-26,3475.0,391.0,417.0,186.0,2273.0,85.0,106.0,87.0,634.0
2021-05-27,3506.0,449.0,416.0,188.0,2249.0,83.0,106.0,89.0,637.0
2021-05-28,3632.0,528.0,353.0,199.0,2329.0,86.0,110.0,94.0,582.0
2021-05-29,3730.0,544.0,295.0,201.0,2454.0,88.0,115.0,102.0,528.0
2021-05-30,3610.0,515.0,306.0,198.0,2353.0,80.0,121.0,93.0,545.0
2021-05-31,3753.0,522.0,338.0,207.0,2435.0,82.0,128.0,90.0,583.0
2021-06-01,3535.0,507.0,307.0,195.0,2280.0,78.0,125.0,98.0,530.0
2021-06-02,3629.0,497.0,194.0,197.0,2484.0,83.0,122.0,111.0,424.0
2021-06-03,3629.0,486.0,135.0,173.0,2592.0,86.0,119.0,108.0,339.0
2021-06-04,3677.0,479.0,104.0,175.0,2662.0,84.0,120.0,116.0,311.0
2021-06-05,3594.0,468.0,114.0,176.0,2587.0,76.0,125.0,109.0,326.0
2021-06-06,3516.0,467.0,118.0,187.0,2495.0,77.0,125.0,102.0,341.0
2021-06-07,3783.0,521.0,238.0,205.0,2559.0,82.0,125.0,104.0,481.0
2021-06-08,3904.0,534.0,331.0,205.0,2576.0,82.0,124.0,105.0,575.0
2021-06-09,3935.0,563.0,415.0,179.0,2515.0,85.0,124.0,107.0,632.0
2021-06-10,3906.0,556.0,443.0,183.0,2461.0,81.0,127.0,106.0,666.0
2021-06-11,3814.0,575.0,464.0,182.0,2317.0,74.0,128.0,101.0,688.0
2021-06-12,3770.0,591.0,444.0,177.0,2285.0,77.0,128.0,103.0,664.0
2021-06-13,3587.0,606.0,425.0,167.0,2133.0,73.0,128.0,94.0,636.0
2021-06-14,3789.0,636.0,408.0,159.0,2324.0,85.0,128.0,101.0,610.0
2021-06-15,3799.0,616.0,442.0,171.0,2305.0,84.0,128.0,103.0,655.0
2021-06-16,3773.0,631.0,368.0,175.0,2344.0,88.0,123.0,92.0,587.0
2021-06-17,3776.0,625.0,349.0,151.0,2389.0,88.0,122.0,90.0,544.0
2021-06-18,3766.0,611.0,319.0,159.0,2419.0,88.0,120.0,92.0,524.0
2021-06-19,3682.0,589.0,339.0,165.0,2357.0,78.0,110.0,91.0,547.0
2021-06-20,3585.0,580.0,385.0,195.0,2184.0,73.0,107.0,89.0,623.0
2021-06-21,3867.0,646.0,309.0,197.0,2455.0,83.0,119.0,92.0,550.0
2021-06-22,4047.0,669.0,284.0,185.0,2672.0,83.0,97.0,98.0,513.0
2021-06-23,4116.0,648.0,268.0,176.0,2759.0,81.0,99.0,100.0,488.0
2021-06-24,4046.0,614.0,365.0,174.0,2679.0,76.0,103.0,95.0,582.0
2021-06-25,4077.0,612.0,394.0,186.0,2661.0,78.0,107.0,90.0,623.0
2021-06-26,4049.0,620.0,380.0,169.0,2648.0,80.0,106.0,93.0,593.0
2021-06-27,3926.0,617.0,231.0,142.0,2685.0,87.0,107.0,97.0,415.0
2021-06-28,4134.0,641.0,163.0,178.0,2921.0,88.0,106.0,95.0,383.0
2021-06-29,4302.0,658.0,153.0,207.0,3039.0,92.0,105.0,111.0,405.0
2021-06-30,4384.0,661.0,302.0,206.0,2960.0,91.0,106.0,117.0,550.0
2021-07-01,4321.0,669.0,366.0,168.0,2859.0,91.0,108.0,115.0,576.0
2021-07-02,4288.0,667.0,407.0,167.0,2724.0,84.0,109.0,120.0,616.0
2021-07-03,4220.0,668.0,310.0,189.0,2796.0,82.0,109.0,111.0,540.0
2021-07-04,4191.0,657.0,222.0,186.0,2875.0,82.0,106.0,105.0,450.0
2021-07-05,4337.0,692.0,163.0,183.0,3060.0,80.0,105.0,113.0,389.0
2021-07-06,4470.0,692.0,142.0,195.0,3175.0,79.0,105.0,121.0,381.0
2021-07-07,4508.0,680.0,212.0,193.0,3129.0,83.0,107.0,119.0,450.0
2021-07-08,4360.0,648.0,273.0,168.0,3052.0,77.0,108.0,104.0,485.0
2021-07-09,4310.0,653.0,244.0,163.0,3018.0,71.0,109.0,102.0,456.0
2021-07-10,4278.0,632.0,253.0,164.0,3014.0,78.0,109.0,101.0,462.0
2021-07-11,4036.0,612.0,254.0,122.0,2836.0,77.0,109.0,96.0,423.0
2021-07-12,4038.0,615.0,275.0,145.0,2785.0,78.0,101.0,95.0,466.0
2021-07-13,4034.0,612.0,293.0,149.0,2757.0,82.0,99.0,91.0,491.0
2021-07-14,3977.0,644.0,246.0,151.0,2701.0,79.0,99.0,91.0,449.0
2021-07-15,4024.0,667.0,213.0,160.0,2763.0,76.0,100.0,89.0,422.0
2021-07-16,4198.0,695.0,183.0,173.0,2925.0,79.0,103.0,93.0,409.0
2021-07-17,4238.0,679.0,193.0,171.0,2958.0,79.0,104.0,98.0,417.0
2021-07-18,3933.0,647.0,338.0,133.0,2585.0,70.0,104.0,88.0,522.0
2021-07-19,3851.0,630.0,456.0,166.0,2370.0,63.0,104.0,81.0,672.0
2021-07-20,3783.0,627.0,500.0,143.0,2292.0,67.0,105.0,81.0,695.0
2021-07-21,3742.0,634.0,508.0,118.0,2268.0,66.0,105.0,79.0,677.0
2021-07-22,3805.0,663.0,457.0,119.0,2331.0,71.0,105.0,89.0,629.0
2021-07-23,3888.0,678.0,369.0,143.0,2466.0,79.0,105.0,95.0,562.0
2021-07-24,3897.0,690.0,386.0,169.0,2448.0,81.0,105.0,91.0,606.0
2021-07-25,3870.0,667.0,427.0,161.0,2397.0,76.0,105.0,85.0,637.0
2021-07-26,4012.0,685.0,492.0,166.0,2473.0,66.0,100.0,85.0,703.0
